"No.","Time","Source","Destination","Protocol","Length","Info"
"1691","50.762325","114.30.34.49","192.168.1.172","TCP","107","[TCP Out-Of-Order] 443  >  55529 [FIN, ACK] Seq=11068 Ack=1702 Win=40912 Len=53"
"1692","50.763709","192.168.1.172","114.30.34.49","TCP","64","55529  >  443 [RST, ACK] Seq=1703 Ack=11121 Win=0 Len=0"
"1693","50.900260","192.168.1.112","192.168.1.255","NTP","94","NTP Version 4, broadcast"
"1694","50.981718","114.30.34.49","192.168.1.172","TCP","66","443  >  55531 [SYN, ACK] Seq=0 Ack=1 Win=8190 Len=0 MSS=1330 WS=16 SACK_PERM"
"1695","50.983581","192.168.1.172","114.30.34.49","TCP","64","55531  >  443 [ACK] Seq=1 Ack=1 Win=131584 Len=0"
"1696","50.983662","192.168.1.172","114.30.34.49","TLSv1.2","237","Client Hello (SNI=apu-chin2.htc.com)"
"1697","50.992874","192.168.1.9","192.168.1.1","TCP","64","[TCP Dup ACK 145#3] 8080  >  43939 [ACK] Seq=1 Ack=1 Win=2048 Len=0"
"1698","50.992874","192.168.1.1","192.168.1.9","TCP","66","[TCP Dup ACK 146#3] 43939  >  8080 [ACK] Seq=1 Ack=2 Win=123 Len=0 TSval=382194544 TSecr=2850184158"
"1699","51.012396","192.168.1.108","192.168.1.1","ICMP","102","Echo (ping) request  id=0x3f02, seq=0/0, ttl=64 (reply in 1700)"
"1700","51.012396","192.168.1.1","192.168.1.108","ICMP","98","Echo (ping) reply    id=0x3f02, seq=0/0, ttl=64 (request in 1699)"
"1701","51.021167","AmazonTechno_39:12:43","Ubiquiti_48:1b:02","ARP","64","Who has 192.168.1.1? Tell 192.168.1.43"
"1702","51.021167","Ubiquiti_48:1b:02","AmazonTechno_39:12:43","ARP","60","192.168.1.1 is at 18:e8:29:48:1b:02"
"1703","51.021168","192.168.1.81","3.223.131.1","TLSv1.2","550","Application Data"
"1704","51.023646","PCSSystemtec_45:5c:08","Broadcast","ARP","64","Who has 192.168.1.207? Tell 192.168.1.81"
"1705","51.062940","3.223.131.1","192.168.1.81","TLSv1.2","1579","Application Data"
"1706","51.063635","192.168.1.81","3.223.131.1","TCP","70","60566  >  443 [ACK] Seq=2582 Ack=11478 Win=64000 Len=0 TSval=117342387 TSecr=3367057955"
"1707","51.084312","RivetNetwork_22:6a:41","Ubiquiti_48:1b:02","ARP","64","192.168.1.26 is at 9c:b6:d0:22:6a:41"
"1708","51.093619","RivetNetwork_22:6a:41","Ubiquiti_48:1b:02","ARP","64","192.168.1.25 is at 9c:b6:d0:22:6a:41"
"1709","51.104361","RivetNetwork_22:6a:41","Ubiquiti_48:1b:02","ARP","64","192.168.1.21 is at 9c:b6:d0:22:6a:41"
"1710","51.186626","192.168.1.172","224.0.0.251","MDNS","87","Standard query 0x0000 PTR _oculusal_sp._tcp.local, ""QM"" question"
"1711","51.187418","192.168.1.172","224.0.0.251","MDNS","327","Standard query response 0x0000 PTR SilentSiggo::ACICSMOHAM2._oculusal_sp._tcp.local SRV 0 0 49730 ACICSMOHAM2.local TXT A 192.168.1.172 NSEC ACICSMOHAM2.local"
"1712","51.289605","114.30.34.49","192.168.1.172","TLSv1.2","1384","[TCP Previous segment not captured] , Ignored Unknown Record"
"1713","51.289716","114.30.34.49","192.168.1.172","TLSv1.2","1228","Ignored Unknown Record"
"1714","51.291595","192.168.1.172","114.30.34.49","TCP","70","[TCP Dup ACK 1695#1] 55531  >  443 [ACK] Seq=180 Ack=1 Win=131584 Len=0 SLE=1331 SRE=2661"
"1715","51.291595","192.168.1.172","114.30.34.49","TCP","70","[TCP Dup ACK 1695#2] 55531  >  443 [ACK] Seq=180 Ack=1 Win=131584 Len=0 SLE=1331 SRE=3835"
"1716","51.308906","192.168.1.172","230.0.0.1","UDP","96","51504  >  6666 Len=50"
"1717","51.331971","Ubiquiti_26:2d:df","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/18:e8:29:26:2d:de  Cost = 0  Port = 0x8031"
"1718","51.608010","114.30.34.49","192.168.1.172","TCP","1384","[TCP Retransmission] 443  >  55531 [PSH, ACK] Seq=1 Ack=180 Win=35344 Len=1330"
"1719","51.610058","192.168.1.172","114.30.34.49","TCP","64","55531  >  443 [ACK] Seq=180 Ack=3835 Win=131584 Len=0"
"1720","51.611101","192.168.1.172","114.30.34.49","TLSv1.2","400","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1721","51.855682","192.168.1.81","3.33.190.236","TLSv1.2","1165","Application Data"
"1722","51.892171","3.33.190.236","192.168.1.81","TLSv1.2","625","Application Data"
"1723","51.893301","192.168.1.81","3.33.190.236","TCP","70","37554  >  443 [ACK] Seq=14259 Ack=14494 Win=501 Len=0 TSval=133255191 TSecr=79489538"
"1724","51.914931","114.30.34.49","192.168.1.172","TCP","60","443  >  55531 [ACK] Seq=3835 Ack=522 Win=35008 Len=0"
"1725","51.918291","114.30.34.49","192.168.1.172","TLSv1.2","129","Change Cipher Spec, Encrypted Handshake Message"
"1726","51.921174","192.168.1.172","114.30.34.49","TLSv1.2","399","Application Data"
"1727","52.047632","PCSSystemtec_45:5c:08","Broadcast","ARP","64","Who has 192.168.1.207? Tell 192.168.1.81"
"1728","52.223453","114.30.34.49","192.168.1.172","TCP","60","443  >  55531 [ACK] Seq=3910 Ack=863 Win=34672 Len=0"
"1729","52.225453","192.168.1.172","114.30.34.49","TLSv1.2","527","Application Data"
"1730","52.309095","192.168.1.172","230.0.0.1","UDP","96","51504  >  6666 Len=50"
"1731","52.534662","114.30.34.49","192.168.1.172","TLSv1.2","1384","[TCP Previous segment not captured] , Ignored Unknown Record"
"1732","52.534944","114.30.34.49","192.168.1.172","TLSv1.2","1384","Ignored Unknown Record"
"1733","52.535190","114.30.34.49","192.168.1.172","TLSv1.2","1875","Ignored Unknown Record"
"1734","52.540365","192.168.1.172","114.30.34.49","TCP","70","[TCP Dup ACK 1726#1] 55531  >  443 [ACK] Seq=1332 Ack=3910 Win=131584 Len=0 SLE=6570 SRE=7900"
"1735","52.540365","192.168.1.172","114.30.34.49","TCP","70","[TCP Dup ACK 1726#2] 55531  >  443 [ACK] Seq=1332 Ack=3910 Win=131584 Len=0 SLE=6570 SRE=9230"
"1736","52.540365","192.168.1.172","114.30.34.49","TCP","70","[TCP Dup ACK 1726#3] 55531  >  443 [ACK] Seq=1332 Ack=3910 Win=131584 Len=0 SLE=6570 SRE=10560"
"1737","52.540365","192.168.1.172","114.30.34.49","TCP","70","[TCP Dup ACK 1726#4] 55531  >  443 [ACK] Seq=1332 Ack=3910 Win=131584 Len=0 SLE=6570 SRE=11051"
"1738","52.842487","114.30.34.49","192.168.1.172","TCP","1384","[TCP Retransmission] 443  >  55531 [PSH, ACK] Seq=3910 Ack=1332 Win=1048560 Len=1330"
"1739","52.842487","114.30.34.49","192.168.1.172","TCP","1384","[TCP Retransmission] 443  >  55531 [PSH, ACK] Seq=5240 Ack=1332 Win=1048560 Len=1330"
"1740","52.844346","192.168.1.172","114.30.34.49","TCP","64","55531  >  443 [ACK] Seq=1332 Ack=11051 Win=131584 Len=0"
"1741","52.958462","Ubiquiti_26:2d:df","LLDP_Multicast","LLDP","125","MA/18:e8:29:26:2d:de LA/Port 49 120 SysN=IoTRLSwitch SysD=US-48-750W, 6.5.59.14777, Linux 3.6.5 "
"1742","53.071132","PCSSystemtec_45:5c:08","Broadcast","ARP","64","Who has 192.168.1.207? Tell 192.168.1.81"
"1743","53.125439","192.168.1.9","142.251.35.163","UDP","164","49313  >  443 Len=118"
"1744","53.132528","142.251.35.163","192.168.1.9","UDP","71","443  >  49313 Len=29"
"1745","53.135632","192.168.1.9","142.251.35.163","UDP","79","49313  >  443 Len=33"
"1746","53.148207","142.251.35.163","192.168.1.9","UDP","158","443  >  49313 Len=116"
"1747","53.148207","142.251.35.163","192.168.1.9","UDP","65","443  >  49313 Len=23"
"1748","53.148207","192.168.1.9","142.251.35.163","UDP","83","49313  >  443 Len=37"
"1749","53.150274","192.168.1.9","142.251.35.163","UDP","79","49313  >  443 Len=33"
"1750","53.156368","142.251.35.163","192.168.1.9","UDP","67","443  >  49313 Len=25"
"1751","53.309593","192.168.1.172","230.0.0.1","UDP","96","51504  >  6666 Len=50"
"1752","53.338987","Ubiquiti_26:2d:df","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/18:e8:29:26:2d:de  Cost = 0  Port = 0x8031"
"1753","53.481829","192.168.1.9","192.168.1.1","TCP","64","[TCP Dup ACK 198#3] 8080  >  43943 [ACK] Seq=1 Ack=1 Win=2048 Len=0"
"1754","53.481830","192.168.1.1","192.168.1.9","TCP","66","[TCP Dup ACK 199#3] 43943  >  8080 [ACK] Seq=1 Ack=2 Win=123 Len=0 TSval=382194793 TSecr=3701032384"
"1755","54.096240","PCSSystemtec_45:5c:08","Broadcast","ARP","64","Who has 192.168.1.207? Tell 192.168.1.81"
"1756","54.309773","192.168.1.172","230.0.0.1","UDP","96","51504  >  6666 Len=50"
"1757","55.065029","192.168.1.48","34.107.221.82","TCP","70","[TCP Keep-Alive] 36452  >  80 [ACK] Seq=302 Ack=299 Win=501 Len=0 TSval=2640103658 TSecr=893489625"
"1758","55.103082","34.107.221.82","192.168.1.48","TCP","66","[TCP Keep-Alive ACK] 80  >  36452 [ACK] Seq=299 Ack=303 Win=303 Len=0 TSval=893499868 TSecr=2640073157"
"1759","55.179567","192.168.1.185","35.232.111.17","TCP","78","60436  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1789614368 TSecr=0 WS=128"
"1760","55.182547","fe80::c72a:9fcb:5503:9878","ff02::16","ICMPv6","114","Multicast Listener Report Message v2"
"1761","55.210157","35.232.111.17","192.168.1.185","TCP","74","80  >  60436 [SYN, ACK] Seq=0 Ack=1 Win=64768 Len=0 MSS=1380 SACK_PERM TSval=1963589563 TSecr=1789614368 WS=128"
"1762","55.210158","192.168.1.185","35.232.111.17","TCP","70","60436  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1789614399 TSecr=1963589563"
"1763","55.210540","192.168.1.185","35.232.111.17","HTTP","157","GET / HTTP/1.1 "
"1764","55.230055","192.168.1.183","255.255.255.255","UDP","234","49154  >  6667 Len=188"
"1765","55.244081","35.232.111.17","192.168.1.185","TCP","66","80  >  60436 [ACK] Seq=1 Ack=88 Win=65024 Len=0 TSval=1963589623 TSecr=1789614399"
"1766","55.246282","35.232.111.17","192.168.1.185","HTTP","214","HTTP/1.1 204 No Content "
"1767","55.246282","192.168.1.185","35.232.111.17","TCP","70","60436  >  80 [ACK] Seq=88 Ack=149 Win=64128 Len=0 TSval=1789614435 TSecr=1963589624"
"1768","55.246283","35.232.111.17","192.168.1.185","TCP","66","80  >  60436 [FIN, ACK] Seq=149 Ack=88 Win=65024 Len=0 TSval=1963589624 TSecr=1789614399"
"1769","55.246283","192.168.1.185","35.232.111.17","TCP","70","60436  >  80 [FIN, ACK] Seq=88 Ack=150 Win=64128 Len=0 TSval=1789614435 TSecr=1963589624"
"1770","55.262393","fe80::c72a:9fcb:5503:9878","ff02::16","ICMPv6","114","Multicast Listener Report Message v2"
"1771","55.276397","35.232.111.17","192.168.1.185","TCP","66","80  >  60436 [ACK] Seq=150 Ack=89 Win=65024 Len=0 TSval=1963589656 TSecr=1789614435"
"1772","55.310367","192.168.1.172","230.0.0.1","UDP","96","51504  >  6666 Len=50"
"1773","55.320969","192.168.1.48","34.107.221.82","TCP","70","[TCP Keep-Alive] 36454  >  80 [ACK] Seq=607 Ack=431 Win=501 Len=0 TSval=2640103914 TSecr=2653912849"
"1774","55.338023","Ubiquiti_26:2d:df","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/18:e8:29:26:2d:de  Cost = 0  Port = 0x8031"
"1775","55.359562","34.107.221.82","192.168.1.48","TCP","66","[TCP Keep-Alive ACK] 80  >  36454 [ACK] Seq=431 Ack=608 Win=340 Len=0 TSval=2653923089 TSecr=2640073254"
"1776","55.366456","fe80::c72a:9fcb:5503:9878","ff02::16","ICMPv6","114","Multicast Listener Report Message v2"
"1777","55.480385","192.168.1.9","192.168.1.1","TCP","64","[TCP Dup ACK 273#3] 8080  >  43942 [ACK] Seq=1 Ack=1 Win=2048 Len=0"
"1778","55.480386","192.168.1.1","192.168.1.9","TCP","66","[TCP Dup ACK 274#3] 43942  >  8080 [ACK] Seq=1 Ack=2 Win=123 Len=0 TSval=382194993 TSecr=2271674856"
"1779","55.621666","192.168.1.172","157.240.241.55","TLSv1.2","525","Application Data"
"1780","55.646050","157.240.241.55","192.168.1.172","TLSv1.2","145","Application Data"
"1781","55.648217","192.168.1.172","157.240.241.55","TLSv1.2","901","Application Data"
"1782","55.648217","192.168.1.172","157.240.241.55","TLSv1.2","92","Application Data"
"1783","55.651626","157.240.241.55","192.168.1.172","TCP","60","443  >  55303 [ACK] Seq=35571 Ack=15164 Win=942 Len=0"
"1784","55.663131","Dell_ca:76:8b","Broadcast","ARP","64","Who has 192.168.1.156? Tell 192.168.1.217"
"1785","55.676395","157.240.241.55","192.168.1.172","TLSv1.2","2814","Application Data"
"1786","55.676874","157.240.241.55","192.168.1.172","TLSv1.2","164","Application Data"
"1787","55.676874","157.240.241.55","192.168.1.172","TLSv1.2","341","Application Data"
"1788","55.678537","192.168.1.172","157.240.241.55","TCP","64","55303  >  443 [ACK] Seq=15164 Ack=38728 Win=512 Len=0"
"1789","55.709820","192.168.1.81","44.194.254.66","TLSv1.2","101","Encrypted Alert"
"1790","55.720205","44.194.254.66","192.168.1.81","TCP","66","443  >  41462 [FIN, ACK] Seq=7094 Ack=1155 Win=29184 Len=0 TSval=2244419209 TSecr=4107663366"
"1791","55.721420","192.168.1.81","44.194.254.66","TCP","70","41462  >  443 [FIN, ACK] Seq=1155 Ack=7095 Win=64128 Len=0 TSval=4107663378 TSecr=2244419209"
"1792","55.731901","44.194.254.66","192.168.1.81","TCP","66","443  >  41462 [ACK] Seq=7095 Ack=1156 Win=29184 Len=0 TSval=2244419221 TSecr=4107663378"
"1793","55.765888","209.206.49.216","192.168.1.87","TLSv1.2","136","Application Data"
"1794","55.767319","192.168.1.87","209.206.49.216","TLSv1.2","265","Application Data"
"1795","55.770507","192.168.1.172","157.240.241.55","TLSv1.2","443","Application Data"
"1796","55.775983","192.168.1.9","192.168.1.1","TCP","64","[TCP Keep-Alive] 8080  >  43946 [ACK] Seq=272 Ack=14417 Win=131072 Len=0"
"1797","55.775983","192.168.1.1","192.168.1.9","TCP","66","[TCP Keep-Alive ACK] 43946  >  8080 [ACK] Seq=14417 Ack=273 Win=15744 Len=0 TSval=382195023 TSecr=1990161799"
"1798","55.814253","157.240.241.55","192.168.1.172","TCP","60","443  >  55303 [ACK] Seq=38728 Ack=15549 Win=952 Len=0"
"1799","55.843164","209.206.49.216","192.168.1.87","TCP","66","30001  >  51744 [ACK] Seq=141 Ack=391 Win=773 Len=0 TSval=2826187255 TSecr=382184439"
"1800","55.845648","157.240.241.55","192.168.1.172","TLSv1.2","2766","Application Data, Application Data"
"1801","55.846024","157.240.241.55","192.168.1.172","TLSv1.2","341","Application Data"
"1802","55.847752","192.168.1.172","157.240.241.55","TCP","64","55303  >  443 [ACK] Seq=15549 Ack=41727 Win=512 Len=0"
"1803","56.052216","ecobee_71:84:2d","Ubiquiti_48:1b:02","ARP","64","Who has 192.168.1.1? Tell 192.168.1.108"
"1804","56.052217","Ubiquiti_48:1b:02","ecobee_71:84:2d","ARP","60","192.168.1.1 is at 18:e8:29:48:1b:02"
"1805","56.310489","192.168.1.172","230.0.0.1","UDP","96","51504  >  6666 Len=50"
"1806","56.490296","192.168.1.215","34.120.177.193","TCP","70","[TCP Dup ACK 878#1] 56942  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=3741814929 TSecr=1934382490"
"1807","56.490297","192.168.1.215","185.199.109.133","TCP","70","[TCP Dup ACK 877#1] 43220  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=2570515503 TSecr=1521281172"
"1808","56.493683","185.199.109.133","192.168.1.215","TCP","66","[TCP Dup ACK 879#1] 443  >  43220 [ACK] Seq=1 Ack=2 Win=287 Len=0 TSval=1521311892 TSecr=2570452972"
"1809","56.497125","34.120.177.193","192.168.1.215","TCP","66","[TCP Dup ACK 880#1] 443  >  56942 [ACK] Seq=1 Ack=2 Win=265 Len=0 TSval=1934413210 TSecr=3741752525"
"1810","56.857825","192.168.1.81","3.33.190.236","TLSv1.2","1165","Application Data"
"1811","56.895577","3.33.190.236","192.168.1.81","TLSv1.2","625","Application Data"
"1812","56.895969","192.168.1.81","3.33.190.236","TCP","70","37554  >  443 [ACK] Seq=15354 Ack=15053 Win=501 Len=0 TSval=133260192 TSecr=79494541"
"1813","57.190478","192.168.1.9","142.251.35.163","UDP","165","49313  >  443 Len=119"
"1814","57.197763","142.251.35.163","192.168.1.9","UDP","71","443  >  49313 Len=29"
"1815","57.207607","192.168.1.9","142.251.35.163","UDP","79","49313  >  443 Len=33"
"1816","57.216128","142.251.35.163","192.168.1.9","UDP","158","443  >  49313 Len=116"
"1817","57.216281","192.168.1.9","142.251.35.163","UDP","83","49313  >  443 Len=37"
"1818","57.217916","142.251.35.163","192.168.1.9","UDP","65","443  >  49313 Len=23"
"1819","57.223277","192.168.1.9","142.251.35.163","UDP","79","49313  >  443 Len=33"
"1820","57.224905","142.251.35.163","192.168.1.9","UDP","67","443  >  49313 Len=25"
"1821","57.311605","192.168.1.172","230.0.0.1","UDP","96","51504  >  6666 Len=50"
"1822","57.332691","Ubiquiti_26:2d:df","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/18:e8:29:26:2d:de  Cost = 0  Port = 0x8031"
"1823","57.863021","209.206.49.216","192.168.1.87","TLSv1.2","136","Application Data"
"1824","57.864418","192.168.1.87","209.206.49.216","TLSv1.2","265","Application Data"
"1825","57.939859","209.206.49.216","192.168.1.87","TCP","66","30001  >  47566 [ACK] Seq=141 Ack=391 Win=1232 Len=0 TSval=2826189352 TSecr=382184649"
"1826","57.993866","46:b5:7c:1f:67:65","Ubiquiti_48:1b:02","ARP","64","Who has 192.168.1.1? Tell 192.168.1.181"
"1827","57.993867","Ubiquiti_48:1b:02","46:b5:7c:1f:67:65","ARP","60","192.168.1.1 is at 18:e8:29:48:1b:02"
"1828","58.311785","192.168.1.172","230.0.0.1","UDP","96","51504  >  6666 Len=50"
"1829","58.398979","192.168.1.87","158.115.141.166","SIGCOMP","158","Msg format 1[Malformed Packet]"
"1830","58.398980","192.168.1.87","158.115.133.213","SIGCOMP","158","Msg format 1[Malformed Packet]"
"1831","58.417464","158.115.141.166","192.168.1.87","SIGCOMP","88","Msg format 1[Malformed Packet]"
"1832","58.490376","158.115.133.213","192.168.1.87","SIGCOMP","88","Msg format 1[Malformed Packet]"
"1833","58.638496","52.44.194.102","192.168.1.81","TLSv1.2","97","Application Data"
"1834","58.639386","192.168.1.81","52.44.194.102","TLSv1.2","105","Application Data"
"1835","58.649092","52.44.194.102","192.168.1.81","TCP","66","443  >  56954 [ACK] Seq=63 Ack=71 Win=190 Len=0 TSval=1374987117 TSecr=3996539668"
"1836","59.002688","PCSSystemtec_45:5c:08","Broadcast","ARP","64","Who has 192.168.1.207? Tell 192.168.1.81"
"1837","59.021943","3.13.125.160","192.168.1.7","TCP","66","[TCP Keep-Alive] 443  >  52270 [ACK] Seq=156 Ack=2515 Win=15 Len=0 TSval=3444673997 TSecr=69760943"
"1838","59.021943","192.168.1.7","3.13.125.160","TCP","70","[TCP Keep-Alive ACK] 52270  >  443 [ACK] Seq=2515 Ack=157 Win=608 Len=0 TSval=69762777 TSecr=3444655663"
"1839","59.066262","192.168.1.172","54.173.137.17","TLSv1.2","89","Encrypted Alert"
"1840","59.066607","192.168.1.172","54.173.137.17","TCP","64","55055  >  443 [RST, ACK] Seq=32 Ack=1 Win=0 Len=0"
"1841","59.067239","192.168.1.211","192.168.1.1","DNS","91","Standard query 0xbf5d A datarouter.ol.epicgames.com"
"1842","59.073970","192.168.1.1","192.168.1.211","DNS","249","Standard query response 0xbf5d A datarouter.ol.epicgames.com CNAME datarouter-weighted.ol.epicgames.com A 18.232.32.80 A 54.236.69.211 A 52.1.248.104 A 34.236.229.196 A 3.82.118.142 A 52.200.194.187 A 3.235.216.118 A 18.208.85.226"
"1843","59.076699","192.168.1.172","18.232.32.80","TCP","70","55532  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1844","59.086811","18.232.32.80","192.168.1.172","TCP","66","443  >  55532 [SYN, ACK] Seq=0 Ack=1 Win=26883 Len=0 MSS=1380 SACK_PERM WS=256"
"1845","59.088481","192.168.1.172","18.232.32.80","TCP","64","55532  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"1846","59.099980","192.168.1.172","18.232.32.80","TLSv1.2","575","Client Hello (SNI=datarouter.ol.epicgames.com)"
"1847","59.111998","18.232.32.80","192.168.1.172","TCP","60","443  >  55532 [ACK] Seq=1 Ack=518 Win=28160 Len=0"
"1848","59.114123","18.232.32.80","192.168.1.172","TLSv1.2","1434","Server Hello"
"1849","59.114505","18.232.32.80","192.168.1.172","TCP","1434","443  >  55532 [ACK] Seq=1381 Ack=518 Win=28160 Len=1380 [TCP segment of a reassembled PDU]"
"1850","59.114786","18.232.32.80","192.168.1.172","TCP","1434","443  >  55532 [ACK] Seq=2761 Ack=518 Win=28160 Len=1380 [TCP segment of a reassembled PDU]"
"1851","59.115095","18.232.32.80","192.168.1.172","TLSv1.2","1333","Certificate, Server Key Exchange, Server Hello Done"
"1852","59.115896","192.168.1.172","18.232.32.80","TCP","64","55532  >  443 [ACK] Seq=518 Ack=4141 Win=131072 Len=0"
"1853","59.117228","192.168.1.172","18.232.32.80","TCP","64","55532  >  443 [ACK] Seq=518 Ack=5420 Win=129792 Len=0"
"1854","59.123233","192.168.1.172","18.232.32.80","TLSv1.2","184","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1855","59.134016","18.232.32.80","192.168.1.172","TCP","60","443  >  55532 [ACK] Seq=5420 Ack=644 Win=28160 Len=0"
"1856","59.134016","18.232.32.80","192.168.1.172","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"1857","59.136082","192.168.1.172","18.232.32.80","TLSv1.2","705","Application Data"
"1858","59.136082","192.168.1.172","18.232.32.80","TLSv1.2","932","Application Data"
